started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-05-01 00:00:18.220000+00:00,2019-05-01 00:19:43.660000+00:00,1165,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903,257,Portobello,Edinburgh Leisure Tumbles Centre,55.957004308392506,-3.1168881187301167
2019-05-01 00:05:14.361000+00:00,2019-05-01 00:14:00.011000+00:00,525,248,Bristo Square,"Bristo Square, near Potterrow",55.94600418964078,-3.188665492872815,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.936397496743666,-3.194252202886105
2019-05-01 00:11:55.176000+00:00,2019-05-01 00:16:12.120000+00:00,256,820,Newkirkgate,19 point docking station beside queen victoria monument,55.97070402016615,-3.1716239961015162,820,Newkirkgate,19 point docking station beside queen victoria monument,55.97070402016615,-3.1716239961015162
2019-05-01 00:45:51.221000+00:00,2019-05-01 00:52:18.219000+00:00,386,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2019-05-01 00:55:33.529000+00:00,2019-05-01 01:06:31.807000+00:00,658,183,Waverley Bridge,near the top of the South ramp,55.95134439884462,-3.1914209989898836,351,Dalry Road Co-op,By co-op (outside maplins),55.94271471556419,-3.221430982426
2019-05-01 00:55:50.864000+00:00,2019-05-01 01:11:53.964000+00:00,963,273,Shrubhill,Sainsbury's Leith Walk,55.96253727246136,-3.179472670388236,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432
2019-05-01 00:56:33.177000+00:00,2019-05-01 01:07:19.713000+00:00,646,183,Waverley Bridge,near the top of the South ramp,55.95134439884462,-3.1914209989898836,351,Dalry Road Co-op,By co-op (outside maplins),55.94271471556419,-3.221430982426
2019-05-01 02:09:27.447000+00:00,2019-05-01 02:26:46.008000+00:00,1038,183,Waverley Bridge,near the top of the South ramp,55.95134439884462,-3.1914209989898836,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2019-05-01 02:10:23.381000+00:00,2019-05-01 02:21:08.584000+00:00,645,881,Tollcross,Outside Piccolino,55.94428069681837,-3.2029643592377397,352,Dundee Terrace,"Dundee Terrace outside ""glass supplies""",55.93972942415463,-3.220602995527315
2019-05-01 02:17:12.646000+00:00,2019-05-01 02:23:52.502000+00:00,399,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
