started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2018-11-01 02:18:45.221000+00:00,2018-11-01 02:32:37.465000+00:00,832,248,Bristo Square,"Bristo Square, near Potterrow",55.94600418964078,-3.188665492872815,284,Leith Links,Corner of Vanburgh Place and Lochend Road,55.96919856910954,-3.1668846170233564
2018-11-01 03:33:08.106000+00:00,2018-11-01 04:20:55.207000+00:00,2867,275,Riego Street,Riego Street on junction with East Fountainbridge,55.945159896857184,-3.2036782907171073,284,Leith Links,Corner of Vanburgh Place and Lochend Road,55.96919856910954,-3.1668846170233564
2018-11-01 08:07:34.377000+00:00,2018-11-01 08:29:12.459000+00:00,1298,273,Shrubhill,Sainsbury's Leith Walk,55.96253727246136,-3.179472670388236,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2018-11-01 08:08:19.697000+00:00,2018-11-01 08:20:55.220000+00:00,755,290,Bruntsfield,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871276677,-3.206435329645956,259,St Andrew Square,North East corner,55.95474881217642,-3.1927736686587878
2018-11-01 08:25:48.602000+00:00,2018-11-01 08:41:20.623000+00:00,932,250,Victoria Quay,Entrance to Scottish Government Office,55.977637787726984,-3.174115590621568,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.960929747664,-3.1810053147805775
2018-11-01 08:49:28.939000+00:00,2018-11-01 08:58:08.273000+00:00,519,275,Riego Street,Riego Street on junction with East Fountainbridge,55.945159896857184,-3.2036782907171073,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903
2018-11-01 09:13:05.396000+00:00,2018-11-01 09:25:59.436000+00:00,774,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2018-11-01 09:28:14.237000+00:00,2018-11-01 09:36:56.796000+00:00,522,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432
2018-11-01 09:43:56.875000+00:00,2018-11-01 09:52:56.619000+00:00,539,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2018-11-01 09:48:38.817000+00:00,2018-11-01 09:59:07.973000+00:00,629,264,Pollock Halls,Pollock Halls Entrance,55.939963469723715,-3.1715859343115653,248,Bristo Square,"Bristo Square, near Potterrow",55.94600418964078,-3.188665492872815
