started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-04-01 00:30:25.703000+00:00,2019-04-01 00:53:24.092000+00:00,1378,340,Meadow Place,Corner of Meadow Place and Melville Drive,55.94030045743447,-3.194591930765,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432
2019-04-01 03:04:11.379000+00:00,2019-04-01 03:17:34.400000+00:00,803,264,Pollock Halls,Pollock Halls Entrance,55.939963469723715,-3.1715859343115653,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808
2019-04-01 05:13:05.351000+00:00,2019-04-01 05:37:11.325000+00:00,1445,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433
2019-04-01 05:14:10.989000+00:00,2019-04-01 05:37:09.482000+00:00,1378,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433
2019-04-01 05:47:53.035000+00:00,2019-04-01 05:57:19.840000+00:00,566,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,277,"Waitrose, Comely Bank",Fettes Avenue,55.959504176688824,-3.2234280553759618
2019-04-01 06:59:25.460000+00:00,2019-04-01 07:05:47.745000+00:00,382,248,Bristo Square,"Bristo Square, near Potterrow",55.94600418964078,-3.188665492872815,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2019-04-01 07:03:39.938000+00:00,2019-04-01 07:23:19.741000+00:00,1179,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,254,Kings Building 3,Kings Building House,55.923478807846635,-3.1753845849070785
2019-04-01 07:15:17.972000+00:00,2019-04-01 07:19:26.126000+00:00,248,290,Bruntsfield,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871276677,-3.206435329645956,275,Riego Street,Riego Street on junction with East Fountainbridge,55.945159896857184,-3.2036782907171073
2019-04-01 07:20:31.749000+00:00,2019-04-01 07:31:41.995000+00:00,670,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434
2019-04-01 07:21:05.970000+00:00,2019-04-01 08:11:24.199000+00:00,3018,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592062794979,-3.1913460792943624,352,Dundee Terrace,"Dundee Terrace outside ""glass supplies""",55.93972942415463,-3.220602995527315
2019-04-01 07:23:46.226000+00:00,2019-04-01 07:41:11.686000+00:00,1045,277,"Waitrose, Comely Bank",Fettes Avenue,55.959504176688824,-3.2234280553759618,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2019-04-01 07:24:46.913000+00:00,2019-04-01 07:35:23.692000+00:00,636,171,George Square,"George Square, south side in front of University library",55.94308406301113,-3.1883110727223993,352,Dundee Terrace,"Dundee Terrace outside ""glass supplies""",55.93972942415463,-3.220602995527315
2019-04-01 07:34:46.702000+00:00,2019-04-01 07:36:56.374000+00:00,129,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434,275,Riego Street,Riego Street on junction with East Fountainbridge,55.945159896857184,-3.2036782907171073
2019-04-01 07:41:01.704000+00:00,2019-04-01 07:55:11.891000+00:00,850,350,Dalry Road Lidl,outside Lidl,55.941754301444796,-3.2225242918653976,251,Waverley Station,Platform level near Calton Road Exit,55.952641035774384,-3.187526919462357
2019-04-01 07:42:48.551000+00:00,2019-04-01 07:44:35.189000+00:00,106,352,Dundee Terrace,"Dundee Terrace outside ""glass supplies""",55.93972942415463,-3.220602995527315,352,Dundee Terrace,"Dundee Terrace outside ""glass supplies""",55.93972942415463,-3.220602995527315
2019-04-01 07:44:07.318000+00:00,2019-04-01 07:48:36.166000+00:00,268,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.938363058645024,-3.198031182386103,171,George Square,"George Square, south side in front of University library",55.94308406301113,-3.1883110727223993
2019-04-01 07:44:56.781000+00:00,2019-04-01 08:03:14.812000+00:00,1098,352,Dundee Terrace,"Dundee Terrace outside ""glass supplies""",55.93972942415463,-3.220602995527315,254,Kings Building 3,Kings Building House,55.923478807846635,-3.1753845849070785
2019-04-01 07:45:07.204000+00:00,2019-04-01 07:56:31.229000+00:00,684,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2019-04-01 07:48:18.198000+00:00,2019-04-01 07:58:14.798000+00:00,596,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2019-04-01 07:53:01.421000+00:00,2019-04-01 08:10:19.267000+00:00,1037,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843,352,Dundee Terrace,"Dundee Terrace outside ""glass supplies""",55.93972942415463,-3.220602995527315
2019-04-01 07:54:55.245000+00:00,2019-04-01 08:07:40.702000+00:00,765,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.964145597867244,-3.2020735606114386
2019-04-01 07:55:51.164000+00:00,2019-04-01 08:13:14.904000+00:00,1043,820,Newkirkgate,19 point docking station beside queen victoria monument,55.97070402016615,-3.1716239961015162,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434
2019-04-01 08:02:56.997000+00:00,2019-04-01 08:07:51.343000+00:00,294,340,Meadow Place,Corner of Meadow Place and Melville Drive,55.94030045743447,-3.194591930765,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432
2019-04-01 08:10:50.308000+00:00,2019-04-01 10:41:49.102000+00:00,9058,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843
2019-04-01 08:15:27.295000+00:00,2019-04-01 08:37:27.124000+00:00,1319,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592062794979,-3.1913460792943624,251,Waverley Station,Platform level near Calton Road Exit,55.952641035774384,-3.187526919462357
2019-04-01 08:18:58.518000+00:00,2019-04-01 08:30:28.548000+00:00,690,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503980507732,-3.1766864147848537,248,Bristo Square,"Bristo Square, near Potterrow",55.94600418964078,-3.188665492872815
2019-04-01 08:23:53.334000+00:00,2019-04-01 08:34:09.317000+00:00,615,359,Causewayside,Causewayside outside NLS,55.93642987756881,-3.1801149035579783,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2019-04-01 08:36:30.968000+00:00,2019-04-01 08:45:18.688000+00:00,527,171,George Square,"George Square, south side in front of University library",55.94308406301113,-3.1883110727223993,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2019-04-01 08:37:10.650000+00:00,2019-04-01 08:52:53.667000+00:00,943,340,Meadow Place,Corner of Meadow Place and Melville Drive,55.94030045743447,-3.194591930765,356,East London Street,Outside St. Mary's Primary School,55.95994339132352,-3.187329201962484
2019-04-01 08:51:59.247000+00:00,2019-04-01 08:58:17.483000+00:00,378,264,Pollock Halls,Pollock Halls Entrance,55.939963469723715,-3.1715859343115653,347,Simon Square,Corner of Simon Square & Gilmour Street,55.944867799682754,-3.182670511194715
