started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2020-02-01 09:15:18.058000+00:00,2020-02-01 09:49:18.467000+00:00,2040,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.1758883709196652,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503980507732,-3.1766864147848537
2020-02-01 09:29:21.685000+00:00,2020-02-01 10:17:38.494000+00:00,2896,183,Waverley Bridge,near the top of the South ramp,55.95134439884462,-3.1914209989898836,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903
2020-02-01 09:29:26.651000+00:00,2020-02-01 10:17:29.217000+00:00,2882,183,Waverley Bridge,near the top of the South ramp,55.95134439884462,-3.1914209989898836,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903
2020-02-01 09:42:37.828000+00:00,2020-02-01 09:52:44.639000+00:00,606,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2020-02-01 09:44:12.436000+00:00,2020-02-01 10:01:58.119000+00:00,1065,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2020-02-01 09:49:01.644000+00:00,2020-02-01 10:01:05.028000+00:00,723,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257
2020-02-01 09:58:20.788000+00:00,2020-02-01 10:10:02.781000+00:00,701,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,183,Waverley Bridge,near the top of the South ramp,55.95134439884462,-3.1914209989898836
2020-02-01 10:00:13.206000+00:00,2020-02-01 10:19:24.766000+00:00,1151,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2020-02-01 10:05:33.517000+00:00,2020-02-01 10:45:54.879000+00:00,2421,1095,Dudley Gardens,Opposite Victoria Park on Newhaven Road,55.97593978299806,-3.191321207818646,1095,Dudley Gardens,Opposite Victoria Park on Newhaven Road,55.97593978299806,-3.191321207818646
2020-02-01 10:05:59.337000+00:00,2020-02-01 10:21:47.409000+00:00,948,1730,East London Street,Outside St Mary's Primary School,55.95995414501485,-3.1871977585476543,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2020-02-01 10:10:19.631000+00:00,2020-02-01 10:29:59.089000+00:00,1179,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956
2020-02-01 10:17:53.839000+00:00,2020-02-01 11:15:59.690000+00:00,3485,285,Ocean Terminal,Debenhams / Puregym entrance,55.981286014792985,-3.176351263805259,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2020-02-01 10:19:16.476000+00:00,2020-02-01 10:20:18.743000+00:00,62,1808,Gorgie Road,Corner with McLeod Street,55.9387414422504,-3.2299092549009023,1808,Gorgie Road,Corner with McLeod Street,55.9387414422504,-3.2299092549009023
2020-02-01 10:20:37.421000+00:00,2020-02-01 10:39:48.462000+00:00,1151,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.939000247888764,-3.173923554315593,1095,Dudley Gardens,Opposite Victoria Park on Newhaven Road,55.97593978299806,-3.191321207818646
2020-02-01 10:21:14.819000+00:00,2020-02-01 10:40:25.382000+00:00,1150,1808,Gorgie Road,Corner with McLeod Street,55.9387414422504,-3.2299092549009023,1731,Pleasance Courtyard,"Edinburgh University, The Pleasance",55.947566653309394,-3.181591941706529
2020-02-01 10:25:08.121000+00:00,2020-02-01 10:31:20.512000+00:00,372,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2020-02-01 10:30:42.675000+00:00,2020-02-01 10:53:53.525000+00:00,1390,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2020-02-01 10:30:42.915000+00:00,2020-02-01 10:53:48.865000+00:00,1385,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2020-02-01 10:32:18.871000+00:00,2020-02-01 10:44:07.543000+00:00,708,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2020-02-01 10:33:27.484000+00:00,2020-02-01 10:52:28.350000+00:00,1140,1097,Gladstone Terrace,Corner of Gladstone Terrace and Sciennes Road,55.93796327344498,-3.185021145932069,1752,IGMM - Western General,The Institute of Genetics and Molecular Medicine,55.96264210870907,-3.2319155472439434
2020-02-01 10:34:37.130000+00:00,2020-02-01 10:40:28.611000+00:00,351,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434
2020-02-01 10:38:31.162000+00:00,2020-02-01 10:50:06.082000+00:00,694,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,1737,Inverleith Row,Corner with Inverleith Terrace,55.964117879889585,-3.2020947474163677
2020-02-01 10:42:29.228000+00:00,2020-02-01 10:53:55.954000+00:00,686,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904
2020-02-01 10:47:35.955000+00:00,2020-02-01 10:55:03.940000+00:00,447,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747,1097,Gladstone Terrace,Corner of Gladstone Terrace and Sciennes Road,55.93796327344498,-3.185021145932069
2020-02-01 10:51:09.415000+00:00,2020-02-01 11:02:28.126000+00:00,678,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2020-02-01 10:51:13.058000+00:00,2020-02-01 10:58:17.060000+00:00,424,1098,Marchmont Crescent,Corner of Marchmont Road,55.936431918148195,-3.194150044314256,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.939000247888764,-3.173923554315593
2020-02-01 10:54:37.091000+00:00,2020-02-01 11:24:09.049000+00:00,1771,1768,Thirlestane Road,On corner with St Margaret's Place,55.935323709648124,-3.198763443819871,1768,Thirlestane Road,On corner with St Margaret's Place,55.935323709648124,-3.198763443819871
2020-02-01 11:00:26.874000+00:00,2020-02-01 11:04:40.279000+00:00,253,1097,Gladstone Terrace,Corner of Gladstone Terrace and Sciennes Road,55.93796327344498,-3.185021145932069,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2020-02-01 11:02:16.296000+00:00,2020-02-01 11:16:37.328000+00:00,861,1095,Dudley Gardens,Opposite Victoria Park on Newhaven Road,55.97593978299806,-3.191321207818646,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.1758883709196652
2020-02-01 11:02:20.393000+00:00,2020-02-01 11:35:27.751000+00:00,1987,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2020-02-01 11:08:40.589000+00:00,2020-02-01 11:22:39.886000+00:00,839,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,285,Ocean Terminal,Debenhams / Puregym entrance,55.981286014792985,-3.176351263805259
2020-02-01 11:11:46.358000+00:00,2020-02-01 11:20:50.263000+00:00,543,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.939000247888764,-3.173923554315593,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808
2020-02-01 11:11:51.098000+00:00,2020-02-01 11:41:51.803000+00:00,1800,1097,Gladstone Terrace,Corner of Gladstone Terrace and Sciennes Road,55.93796327344498,-3.185021145932069,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2020-02-01 11:12:15.857000+00:00,2020-02-01 11:25:07.757000+00:00,771,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853
2020-02-01 11:17:11.009000+00:00,2020-02-01 11:24:19.600000+00:00,428,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184,1768,Thirlestane Road,On corner with St Margaret's Place,55.935323709648124,-3.198763443819871
2020-02-01 11:20:38.295000+00:00,2020-02-01 11:34:57.808000+00:00,859,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2020-02-01 11:22:38.645000+00:00,2020-02-01 11:27:53.770000+00:00,315,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2020-02-01 11:22:46.108000+00:00,2020-02-01 12:02:52.856000+00:00,2406,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2020-02-01 11:23:15.040000+00:00,2020-02-01 12:04:31.362000+00:00,2476,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2020-02-01 11:25:16.607000+00:00,2020-02-01 11:33:04.877000+00:00,468,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2020-02-01 11:25:22.495000+00:00,2020-02-01 12:11:21.200000+00:00,2758,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2020-02-01 11:26:52.211000+00:00,2020-02-01 11:32:59.649000+00:00,367,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2020-02-01 11:30:03.839000+00:00,2020-02-01 11:38:39.606000+00:00,515,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1017,Crichton Street,East end of street,55.94478427951007,-3.186906245433761
