started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-04-01 00:08:21.196000+00:00,2021-04-01 00:15:46.032000+00:00,444,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747
2021-04-01 00:29:06.744000+00:00,2021-04-01 00:58:02.701000+00:00,1735,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-04-01 00:33:47.005000+00:00,2021-04-01 00:55:34.652000+00:00,1307,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-04-01 00:34:02.125000+00:00,2021-04-01 00:56:30.195000+00:00,1348,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-04-01 01:18:51.866000+00:00,2021-04-01 01:44:48.669000+00:00,1556,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-04-01 01:28:10.353000+00:00,2021-04-01 01:51:52.197000+00:00,1421,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184
2021-04-01 01:39:17.411000+00:00,2021-04-01 01:43:00.196000+00:00,222,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-04-01 01:39:31.178000+00:00,2021-04-01 01:43:46.528000+00:00,255,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.1889197367352153
2021-04-01 02:13:29.331000+00:00,2021-04-01 02:20:01.028000+00:00,391,1820,Heriot Watt - Student Accommodation,Outside Anna Macleod Halls,55.90841344459825,-3.3287835258168874,1820,Heriot Watt - Student Accommodation,Outside Anna Macleod Halls,55.90841344459825,-3.3287835258168874
2021-04-01 02:47:10.783000+00:00,2021-04-01 02:53:28.605000+00:00,377,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
