started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-11-01 00:02:22.548000+00:00,2019-11-01 01:09:07.943000+00:00,4005,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2019-11-01 00:06:46.306000+00:00,2019-11-01 00:21:31.108000+00:00,884,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.1758883709196652,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2019-11-01 00:17:34.147000+00:00,2019-11-01 00:24:52.166000+00:00,438,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.1758883709196652,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253
2019-11-01 00:17:49.507000+00:00,2019-11-01 00:25:06.271000+00:00,436,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459
2019-11-01 00:22:53.990000+00:00,2019-11-01 00:25:44.824000+00:00,170,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432
2019-11-01 00:25:46.901000+00:00,2019-11-01 00:33:01.223000+00:00,434,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253,1737,Inverleith Row,Corner with Inverleith Terrace,55.964117879889585,-3.2020947474163677
2019-11-01 00:36:42.727000+00:00,2019-11-01 00:57:27.281000+00:00,1244,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551356313,-3.209738736635245
2019-11-01 01:00:52.851000+00:00,2019-11-01 01:08:23.269000+00:00,450,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871276677,-3.206435329645956,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2019-11-01 01:03:49.637000+00:00,2019-11-01 01:16:02.479000+00:00,732,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2019-11-01 01:04:02.563000+00:00,2019-11-01 01:07:09.314000+00:00,186,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432,1017,Crichton Street,East end of street,55.94478427951007,-3.186906245433761
2019-11-01 01:06:03.825000+00:00,2019-11-01 01:22:45.054000+00:00,1001,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2019-11-01 01:06:42.034000+00:00,2019-11-01 01:22:28.452000+00:00,946,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2019-11-01 01:06:59.304000+00:00,2019-11-01 01:22:22.116000+00:00,922,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626
2019-11-01 01:18:45.065000+00:00,2019-11-01 01:27:48.695000+00:00,543,171,George Square,"George Square, south side in front of University library",55.94308406301113,-3.1883110727223993,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2019-11-01 01:22:50.749000+00:00,2019-11-01 01:31:31.758000+00:00,521,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184
2019-11-01 01:26:49.876000+00:00,2019-11-01 01:36:14.219000+00:00,564,1095,Dudley Gardens,Opposite Victoria Park on Newhaven Road,55.97593978299806,-3.191321207818646,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2019-11-01 01:32:42.197000+00:00,2019-11-01 01:35:57.598000+00:00,195,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2019-11-01 01:48:17.911000+00:00,2019-11-01 01:54:41.524000+00:00,383,171,George Square,"George Square, south side in front of University library",55.94308406301113,-3.1883110727223993,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134
2019-11-01 02:02:46.694000+00:00,2019-11-01 02:10:56.114000+00:00,489,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503980507732,-3.1766864147848537
2019-11-01 02:05:18.965000+00:00,2019-11-01 02:14:39.416000+00:00,560,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657
2019-11-01 02:45:25.584000+00:00,2019-11-01 02:49:53.027000+00:00,267,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2019-11-01 02:57:46.897000+00:00,2019-11-01 03:25:32.442000+00:00,1665,345,Colinton Road,Colinton Road next to Napier University,55.93339776573361,-3.2124286474635255,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432
2019-11-01 03:05:52.798000+00:00,2019-11-01 03:17:06.516000+00:00,673,260,Lauriston Place,near Chalmers Street,55.944771652335476,-3.1972658564195626,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2019-11-01 03:06:25.774000+00:00,2019-11-01 03:19:24.776000+00:00,779,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,345,Colinton Road,Colinton Road next to Napier University,55.93339776573361,-3.2124286474635255
2019-11-01 03:08:27.076000+00:00,2019-11-01 03:14:43.630000+00:00,376,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1052,Surgeons Hall,East side of Nicolson Street,55.94664279961712,-3.1854745859388913
2019-11-01 03:18:21.747000+00:00,2019-11-01 03:24:08.763000+00:00,347,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2019-11-01 03:25:11.733000+00:00,2019-11-01 04:07:53.245000+00:00,2561,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2019-11-01 03:47:10.430000+00:00,2019-11-01 03:54:50.445000+00:00,460,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994
2019-11-01 04:04:07.604000+00:00,2019-11-01 04:12:24.671000+00:00,497,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503980507732,-3.1766864147848537
2019-11-01 04:15:49.269000+00:00,2019-11-01 04:26:24.564000+00:00,635,345,Colinton Road,Colinton Road next to Napier University,55.93339776573361,-3.2124286474635255,265,Meadows East,Melville Terrace,55.939809466328285,-3.182738850746432
2019-11-01 04:21:51.260000+00:00,2019-11-01 04:31:36.186000+00:00,584,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503980507732,-3.1766864147848537
2019-11-01 04:22:50.541000+00:00,2019-11-01 04:31:56.934000+00:00,546,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503980507732,-3.1766864147848537
2019-11-01 04:35:10.901000+00:00,2019-11-01 04:59:21.711000+00:00,1450,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503980507732,-3.1766864147848537
2019-11-01 05:47:01.374000+00:00,2019-11-01 05:58:30.485000+00:00,689,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2019-11-01 06:54:31.556000+00:00,2019-11-01 07:03:08.018000+00:00,516,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184
2019-11-01 06:57:56.391000+00:00,2019-11-01 07:10:02.191000+00:00,725,876,Murrayfield,Riversdale Crescent,55.94476686576929,-3.243687888944919,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2019-11-01 07:04:29.217000+00:00,2019-11-01 07:16:51.966000+00:00,742,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2019-11-01 07:17:31.976000+00:00,2019-11-01 07:30:40.525000+00:00,788,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2019-11-01 07:50:40.349000+00:00,2019-11-01 07:52:52.210000+00:00,131,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134
2019-11-01 07:53:32.514000+00:00,2019-11-01 08:00:26.182000+00:00,413,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,171,George Square,"George Square, south side in front of University library",55.94308406301113,-3.1883110727223993
2019-11-01 07:56:40.160000+00:00,2019-11-01 08:17:16.244000+00:00,1236,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2019-11-01 07:57:24.068000+00:00,2019-11-01 07:59:47.640000+00:00,143,1098,Marchmont Crescent,Corner of Marchmont Road,55.936431918148195,-3.194150044314256,1097,Gladstone Terrace,Corner of Gladstone Terrace and Sciennes Road,55.93796327344498,-3.185021145932069
